index,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
2511,126,1.8801137180016667,294.0,508133.0,True,4000,0.7,1000
2512,127,1.9569575160021486,294.0,512134.0,True,4000,0.7,1000
2513,128,2.0344287490006536,294.0,516135.0,True,4000,0.7,1000
2514,129,2.11057321699991,294.0,520136.0,True,4000,0.7,1000
2515,130,2.1867044610007724,294.0,524137.0,True,4000,0.7,1000
2516,131,2.2633896690022084,294.0,528138.0,True,4000,0.7,1000
2517,132,2.3399130090001563,294.0,532139.0,True,4000,0.7,1000
2518,133,2.4166257020006014,294.0,536140.0,True,4000,0.7,1000
2519,134,2.493118973001401,294.0,540141.0,True,4000,0.7,1000
2520,135,2.5694762359999004,294.0,544142.0,True,4000,0.7,1000
2521,136,2.6458312079994357,294.0,548143.0,True,4000,0.7,1000
2522,137,2.722427955002786,294.0,552144.0,True,4000,0.7,1000
2523,138,2.7989697140001226,294.0,556145.0,True,4000,0.7,1000
2524,139,2.8760311149999325,294.0,560146.0,True,4000,0.7,1000
2525,140,2.9528859929996543,294.0,564147.0,True,4000,0.7,1000
2526,141,3.0292759820003994,294.0,568148.0,True,4000,0.7,1000
2527,142,3.104877543002658,294.0,572149.0,True,4000,0.7,1000
2528,143,3.180999968000833,294.0,576150.0,True,4000,0.7,1000
2529,144,3.2568891619994247,294.0,580151.0,True,4000,0.7,1000
2530,145,3.332971596002608,294.0,584152.0,True,4000,0.7,1000
2531,146,3.40903554200122,294.0,588153.0,True,4000,0.7,1000
2532,147,3.485744647001411,294.0,592154.0,True,4000,0.7,1000
2533,148,3.5622600320020865,294.0,596155.0,True,4000,0.7,1000
2534,149,3.638682183001947,294.0,600156.0,True,4000,0.7,1000
2535,150,3.715779255002417,294.0,604157.0,True,4000,0.7,1000
2536,151,3.7917287800009944,294.0,608158.0,True,4000,0.7,1000
2537,152,3.868498994001129,294.0,612159.0,True,4000,0.7,1000
2538,153,3.94523711200236,294.0,616160.0,True,4000,0.7,1000
2539,154,4.021691636000469,294.0,620161.0,True,4000,0.7,1000
2540,155,4.098350336000294,294.0,624162.0,True,4000,0.7,1000
2541,156,4.174252515000262,294.0,628163.0,True,4000,0.7,1000
2542,157,4.2506352119999065,294.0,632164.0,True,4000,0.7,1000
2543,158,4.326620687999821,294.0,636165.0,True,4000,0.7,1000
2544,159,4.403277454002819,294.0,640166.0,True,4000,0.7,1000
2545,160,4.4792295940023905,294.0,644167.0,True,4000,0.7,1000
2546,161,4.555796205000661,294.0,648168.0,True,4000,0.7,1000
2547,162,4.6319587470025,294.0,652169.0,True,4000,0.7,1000
2548,163,4.708328811000683,294.0,656170.0,True,4000,0.7,1000
2549,164,4.784921976002806,294.0,660171.0,True,4000,0.7,1000
2550,165,4.8616708620029385,294.0,664172.0,True,4000,0.7,1000
2551,166,4.938004949999595,294.0,668173.0,True,4000,0.7,1000
2552,167,5.0148076380028215,294.0,672174.0,True,4000,0.7,1000
2553,168,5.092294347999996,294.0,676175.0,True,4000,0.7,1000
2554,169,5.168460296001285,294.0,680176.0,True,4000,0.7,1000
