index,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
2626,80,4.860763707001752,3629.2300885906593,162114.0,True,2000,0.25,1000
2627,81,4.92202437800006,3629.2300885906593,164115.0,True,2000,0.25,1000
2628,82,4.983410210999864,3629.2300885906593,166116.0,True,2000,0.25,1000
2629,83,5.044882587000757,3629.2300885906593,168117.0,True,2000,0.25,1000
2630,84,5.106492409002385,3629.2300885906593,170118.0,True,2000,0.25,1000
2631,85,5.1678399730008096,3629.2300885906593,172119.0,True,2000,0.25,1000
2632,86,5.229342058002658,3629.2300885906593,174120.0,True,2000,0.25,1000
2633,87,5.290906508002081,3629.2300885906593,176121.0,True,2000,0.25,1000
2634,88,5.35256033800033,3629.2300885906593,178122.0,True,2000,0.25,1000
2635,89,5.414132345002145,3629.2300885906593,180123.0,True,2000,0.25,1000
2636,90,5.475961457002995,3629.2300885906593,182124.0,True,2000,0.25,1000
2637,91,5.5374125560010725,3629.2300885906593,184125.0,True,2000,0.25,1000
2638,92,5.598751364002965,3629.2300885906593,186126.0,True,2000,0.25,1000
2639,93,5.660495957999956,3629.2300885906593,188127.0,True,2000,0.25,1000
2640,94,5.722121707000042,3629.2300885906593,190128.0,True,2000,0.25,1000
2641,95,5.783488729000965,3629.2300885906593,192129.0,True,2000,0.25,1000
2642,96,5.845019742002478,3629.2300885906593,194130.0,True,2000,0.25,1000
2643,97,5.906495631003054,3629.2300885906593,196131.0,True,2000,0.25,1000
2644,98,5.968489204002253,3629.2300885906593,198132.0,True,2000,0.25,1000
2645,99,6.030074816000706,3629.2300885906593,200133.0,True,2000,0.25,1000
2646,100,6.091600218001986,3629.2300885906593,202134.0,True,2000,0.25,1000
2647,101,6.1529675780002435,3629.2300885906593,204135.0,True,2000,0.25,1000
2648,102,6.2146727409999585,3629.2300885906593,206136.0,True,2000,0.25,1000
2649,103,6.276151381000091,3629.2300885906593,208137.0,True,2000,0.25,1000
2650,104,6.33764422600143,3629.2300885906593,210138.0,True,2000,0.25,1000
2651,105,6.399163381000108,3629.2300885906593,212139.0,True,2000,0.25,1000
2652,106,6.460849422001047,3629.2300885906593,214140.0,True,2000,0.25,1000
2653,107,6.522506104000058,3629.2300885906593,216141.0,True,2000,0.25,1000
2654,108,6.584136260000378,3629.2300885906593,218142.0,True,2000,0.25,1000
2655,109,0.0013945290011179168,3629.2300885906593,220143.0,True,2000,0.25,1000
2656,110,0.0581165969997528,3629.2300885906593,222144.0,True,2000,0.25,1000
2657,111,0.11343611700067413,3629.2300885906593,224145.0,True,2000,0.25,1000
2658,112,0.16915104299914674,3629.2300885906593,226146.0,True,2000,0.25,1000
2659,113,0.22463075699852197,3629.2300885906593,228147.0,True,2000,0.25,1000
2660,114,0.27907035799944424,3629.2300885906593,230148.0,True,2000,0.25,1000
2661,115,0.33127193299878854,3629.2300885906593,232149.0,True,2000,0.25,1000
2662,116,0.3834507930005202,3629.2300885906593,234150.0,True,2000,0.25,1000
2663,117,0.43517542599875014,3629.2300885906593,236151.0,True,2000,0.25,1000
2664,118,0.4858775530010462,3629.2300885906593,238152.0,True,2000,0.25,1000
2665,119,0.5357482129984419,3629.2300885906593,240153.0,True,2000,0.25,1000
2666,120,0.5842467119982757,3629.2300885906593,242154.0,True,2000,0.25,1000
2667,121,0.6369546349997108,3629.2300885906593,244155.0,True,2000,0.25,1000
2668,122,0.6863648139988072,3629.2300885906593,246156.0,True,2000,0.25,1000
2669,123,0.7362522129988065,3629.2300885906593,248157.0,True,2000,0.25,1000
2670,124,0.7991383080006926,3629.2300885906593,250158.0,True,2000,0.25,1000
2671,125,0.8640203649993055,3629.2300885906593,252159.0,True,2000,0.25,1000
2672,126,0.9256272419988818,3629.2300885906593,254160.0,True,2000,0.25,1000
2673,127,0.987122130998614,3629.2300885906593,256161.0,True,2000,0.25,1000
2674,128,1.0337272489996394,3629.2300885906593,258162.0,True,2000,0.25,1000
2675,129,1.0948738820006838,3629.2300885906593,260163.0,True,2000,0.25,1000
2676,130,1.1563684280008601,3629.2300885906593,262164.0,True,2000,0.25,1000
2677,131,1.2180184360004205,3629.2300885906593,264165.0,True,2000,0.25,1000
2678,132,1.2792928089984343,3629.2300885906593,266166.0,True,2000,0.25,1000
2679,133,1.3406022359995404,3629.2300885906593,268167.0,True,2000,0.25,1000
2680,134,1.4018106570001692,3629.2300885906593,270168.0,True,2000,0.25,1000
2681,135,1.4632935800000269,3629.2300885906593,272169.0,True,2000,0.25,1000
2682,136,1.5246549020012026,3629.2300885906593,274170.0,True,2000,0.25,1000
2683,137,1.5861810839996906,3629.2300885906593,276171.0,True,2000,0.25,1000
2684,138,1.6476627199990617,3629.2300885906593,278172.0,True,2000,0.25,1000
2685,139,1.7092540570010897,3629.2300885906593,280173.0,True,2000,0.25,1000
2686,140,1.7704550720009138,3629.2300885906593,282174.0,True,2000,0.25,1000
2687,141,1.8319408370007295,3629.2300885906593,284175.0,True,2000,0.25,1000
2688,142,1.893412483001157,3629.2300885906593,286176.0,True,2000,0.25,1000
2689,143,1.9545718879999185,3629.2300885906593,288177.0,True,2000,0.25,1000
2690,144,2.015770562000398,3629.2300885906593,290178.0,True,2000,0.25,1000
2691,145,2.077275648000068,3629.2300885906593,292179.0,True,2000,0.25,1000
2692,146,2.1385106979978445,3629.2300885906593,294180.0,True,2000,0.25,1000
2693,147,2.199901707997924,3629.2300885906593,296181.0,True,2000,0.25,1000
2694,148,2.261000595000951,3629.2300885906593,298182.0,True,2000,0.25,1000
2695,0,0.0015419840019603726,2354.796050392705,2000.0,True,2000,0.35,1000
2696,1,0.05987234300118871,2829.499654588445,4002.0,True,2000,0.35,1000
2697,2,0.11461873700318392,2941.020390600245,6004.0,True,2000,0.35,1000
2698,3,0.16775355300342198,2941.020390600245,8005.0,True,2000,0.35,1000
2699,4,0.22095749600339332,2951.468214422859,10007.0,True,2000,0.35,1000
2700,5,0.2733755920016847,3024.0703147138693,12009.0,True,2000,0.35,1000
2701,6,0.325697714000853,3024.0703147138693,14010.0,True,2000,0.35,1000
2702,7,0.37833283100189874,3079.6671490457193,16012.0,True,2000,0.35,1000
2703,8,0.42786030300339917,3098.048777988254,18014.0,True,2000,0.35,1000
2704,9,0.4843748230014171,3159.7890466520876,20016.0,True,2000,0.35,1000
2705,10,0.5491850670005078,3177.5534088009736,22018.0,True,2000,0.35,1000
2706,11,0.6126170260031358,3225.2153345872207,24020.0,True,2000,0.35,1000
2707,12,0.676723018001212,3282.3503685424785,26022.0,True,2000,0.35,1000
2708,13,0.7403685919998679,3306.9605762984766,28024.0,True,2000,0.35,1000
2709,14,0.8027525850011443,3316.3809173885993,30026.0,True,2000,0.35,1000
2710,15,0.865234524000698,3344.8538566394036,32028.0,True,2000,0.35,1000
2711,16,0.926961018001748,3364.819013873029,34030.0,True,2000,0.35,1000
2712,17,0.9886267580004642,3388.0007382586537,36032.0,True,2000,0.35,1000
2713,18,1.049963914003456,3420.0322909589177,38034.0,True,2000,0.35,1000
2714,19,1.1114584820024902,3439.538027854182,40036.0,True,2000,0.35,1000
2715,20,1.1727419140006532,3451.8594056965803,42038.0,True,2000,0.35,1000
2716,21,1.2339757240006293,3464.297535239485,44040.0,True,2000,0.35,1000
2717,22,1.2954241190018365,3464.297535239485,46041.0,True,2000,0.35,1000
2718,23,1.356653623002785,3468.0529319381994,48043.0,True,2000,0.35,1000
2719,24,1.4181604520017572,3476.740043438968,50045.0,True,2000,0.35,1000
2720,25,1.4797713010011648,3476.90135581514,52047.0,True,2000,0.35,1000
2721,26,1.5411926650012902,3500.0056213088083,54049.0,True,2000,0.35,1000
2722,27,1.6025206040030753,3516.746562466054,56051.0,True,2000,0.35,1000
2723,28,1.6642224040006113,3540.915797301577,58053.0,True,2000,0.35,1000
2724,29,1.7256303900030616,3540.915797301577,60054.0,True,2000,0.35,1000
2725,30,1.78722845500306,3559.519255276844,62056.0,True,2000,0.35,1000
2726,31,1.8485552440033644,3559.519255276844,64057.0,True,2000,0.35,1000
2727,32,1.9102044780011056,3563.81849597376,66059.0,True,2000,0.35,1000
2728,33,1.9717174000033992,3563.81849597376,68060.0,True,2000,0.35,1000
2729,34,2.033285204001004,3569.263874238748,70062.0,True,2000,0.35,1000
2730,35,2.0946943550006836,3571.5838095636514,72064.0,True,2000,0.35,1000
2731,36,2.155889958001353,3588.414149348087,74066.0,True,2000,0.35,1000
2732,37,2.217406416002632,3589.1985636023583,76068.0,True,2000,0.35,1000
2733,38,2.2791592930007027,3589.627330534224,78070.0,True,2000,0.35,1000
2734,39,2.340464188000624,3599.732974116466,80072.0,True,2000,0.35,1000
2735,40,2.40178596700207,3599.732974116466,82073.0,True,2000,0.35,1000
2736,41,2.463075199000741,3604.3923377452957,84075.0,True,2000,0.35,1000
2737,42,2.5245882460003486,3604.3923377452957,86076.0,True,2000,0.35,1000
2738,43,2.585790306002309,3604.3923377452957,88077.0,True,2000,0.35,1000
2739,44,2.64710949000073,3604.3923377452957,90078.0,True,2000,0.35,1000
2740,45,2.7086975240017637,3604.3923377452957,92079.0,True,2000,0.35,1000
2741,46,2.770313970002462,3606.0661911976813,94081.0,True,2000,0.35,1000
2742,47,2.8315463950020785,3606.3149826170047,96083.0,True,2000,0.35,1000
2743,48,2.8929862220029463,3610.0313141140787,98085.0,True,2000,0.35,1000
2744,49,2.954528348000167,3610.0313141140787,100086.0,True,2000,0.35,1000
2745,50,3.016198418001295,3613.875635691926,102088.0,True,2000,0.35,1000
2746,51,3.07796012900144,3613.875635691926,104089.0,True,2000,0.35,1000
2747,52,3.139395563001017,3619.634199432511,106091.0,True,2000,0.35,1000
2748,53,3.2009450100013055,3619.634199432511,108092.0,True,2000,0.35,1000
2749,54,3.262824430999899,3619.634199432511,110093.0,True,2000,0.35,1000
2750,55,3.3243576750028296,3619.634199432511,112094.0,True,2000,0.35,1000
2751,56,3.3858794840016344,3619.634199432511,114095.0,True,2000,0.35,1000
2752,57,3.447184669003036,3621.618003639889,116097.0,True,2000,0.35,1000
2753,58,3.508600157001638,3621.618003639889,118098.0,True,2000,0.35,1000
2754,59,3.569867644000624,3623.7508151274246,120100.0,True,2000,0.35,1000
2755,60,3.631443776001106,3623.7508151274246,122101.0,True,2000,0.35,1000
2756,61,3.692691652002395,3624.9568713714116,124103.0,True,2000,0.35,1000
2757,62,3.754368929003249,3624.9568713714116,126104.0,True,2000,0.35,1000
2758,63,3.8157590760019957,3624.9568713714116,128105.0,True,2000,0.35,1000
2759,64,3.877203007999924,3624.9568713714116,130106.0,True,2000,0.35,1000
2760,65,3.9386879930025316,3625.8092278281283,132108.0,True,2000,0.35,1000
2761,66,3.9999980190004862,3625.8092278281283,134109.0,True,2000,0.35,1000
2762,67,4.061480133001169,3625.8092278281283,136110.0,True,2000,0.35,1000
2763,68,4.123270588002924,3626.076928709752,138112.0,True,2000,0.35,1000
2764,69,4.184865259001526,3626.8372614341124,140114.0,True,2000,0.35,1000
2765,70,4.246382482000627,3626.8372614341124,142115.0,True,2000,0.35,1000
2766,71,4.30743078100204,3626.8372614341124,144116.0,True,2000,0.35,1000
2767,72,4.369001738003135,3626.8372614341124,146117.0,True,2000,0.35,1000
2768,73,4.43049555700054,3626.8372614341124,148118.0,True,2000,0.35,1000
2769,74,4.491937225000584,3627.2934287571534,150120.0,True,2000,0.35,1000
2770,75,4.553285759000573,3627.2934287571534,152121.0,True,2000,0.35,1000
2771,76,4.6146389820023614,3627.2934287571534,154122.0,True,2000,0.35,1000
2772,77,4.676128611001332,3627.2934287571534,156123.0,True,2000,0.35,1000
2773,78,4.737793153002713,3627.2934287571534,158124.0,True,2000,0.35,1000
2774,79,4.799137988000439,3627.2934287571534,160125.0,True,2000,0.35,1000
2775,80,4.860763707001752,3627.2934287571534,162126.0,True,2000,0.35,1000
2776,81,4.92202437800006,3627.2934287571534,164127.0,True,2000,0.35,1000
2777,82,4.983410210999864,3627.2934287571534,166128.0,True,2000,0.35,1000
2778,83,5.044882587000757,3627.2934287571534,168129.0,True,2000,0.35,1000
2779,84,5.106492409002385,3627.2934287571534,170130.0,True,2000,0.35,1000
2780,85,5.1678399730008096,3627.2934287571534,172131.0,True,2000,0.35,1000
2781,86,5.229342058002658,3627.2934287571534,174132.0,True,2000,0.35,1000
2782,87,5.290906508002081,3627.2934287571534,176133.0,True,2000,0.35,1000
2783,88,5.35256033800033,3627.2934287571534,178134.0,True,2000,0.35,1000
2784,89,5.414132345002145,3627.2934287571534,180135.0,True,2000,0.35,1000
2785,90,5.475961457002995,3627.2934287571534,182136.0,True,2000,0.35,1000
2786,91,5.5374125560010725,3627.2934287571534,184137.0,True,2000,0.35,1000
2787,92,5.598751364002965,3627.2934287571534,186138.0,True,2000,0.35,1000
2788,93,5.660495957999956,3627.2934287571534,188139.0,True,2000,0.35,1000
2789,94,5.722121707000042,3627.2934287571534,190140.0,True,2000,0.35,1000
2790,95,5.783488729000965,3627.2934287571534,192141.0,True,2000,0.35,1000
2791,96,5.845019742002478,3627.2934287571534,194142.0,True,2000,0.35,1000
2792,97,5.906495631003054,3627.2934287571534,196143.0,True,2000,0.35,1000
2793,98,5.968489204002253,3627.2934287571534,198144.0,True,2000,0.35,1000
2794,99,6.030074816000706,3627.2934287571534,200145.0,True,2000,0.35,1000
2795,100,6.091600218001986,3627.2934287571534,202146.0,True,2000,0.35,1000
2796,101,6.1529675780002435,3627.2934287571534,204147.0,True,2000,0.35,1000
2797,102,6.2146727409999585,3627.2934287571534,206148.0,True,2000,0.35,1000
2798,103,6.276151381000091,3627.2934287571534,208149.0,True,2000,0.35,1000
2799,104,6.33764422600143,3627.2934287571534,210150.0,True,2000,0.35,1000
2800,105,6.399163381000108,3627.2934287571534,212151.0,True,2000,0.35,1000
2801,106,6.460849422001047,3627.2934287571534,214152.0,True,2000,0.35,1000
2802,107,6.522506104000058,3627.2934287571534,216153.0,True,2000,0.35,1000
2803,108,6.584136260000378,3627.2934287571534,218154.0,True,2000,0.35,1000
2804,109,0.0013945290011179168,3627.2934287571534,220155.0,True,2000,0.35,1000
2805,110,0.0581165969997528,3627.2934287571534,222156.0,True,2000,0.35,1000
2806,111,0.11343611700067413,3627.2934287571534,224157.0,True,2000,0.35,1000
2807,112,0.16915104299914674,3627.2934287571534,226158.0,True,2000,0.35,1000
2808,113,0.22463075699852197,3627.2934287571534,228159.0,True,2000,0.35,1000
2809,114,0.27907035799944424,3627.2934287571534,230160.0,True,2000,0.35,1000
2810,115,0.33127193299878854,3627.2934287571534,232161.0,True,2000,0.35,1000
2811,116,0.3834507930005202,3627.2934287571534,234162.0,True,2000,0.35,1000
2812,117,0.43517542599875014,3627.2934287571534,236163.0,True,2000,0.35,1000
2813,118,0.4858775530010462,3627.2934287571534,238164.0,True,2000,0.35,1000
2814,119,0.5357482129984419,3627.2934287571534,240165.0,True,2000,0.35,1000
2815,120,0.5842467119982757,3627.2934287571534,242166.0,True,2000,0.35,1000
2816,121,0.6369546349997108,3627.2934287571534,244167.0,True,2000,0.35,1000
2817,122,0.6863648139988072,3627.2934287571534,246168.0,True,2000,0.35,1000
2818,123,0.7362522129988065,3627.2934287571534,248169.0,True,2000,0.35,1000
2819,124,0.7991383080006926,3627.2934287571534,250170.0,True,2000,0.35,1000
2820,125,0.8640203649993055,3627.2934287571534,252171.0,True,2000,0.35,1000
2821,126,0.9256272419988818,3627.2934287571534,254172.0,True,2000,0.35,1000
2822,127,0.987122130998614,3627.2934287571534,256173.0,True,2000,0.35,1000
2823,128,1.0337272489996394,3627.2934287571534,258174.0,True,2000,0.35,1000
2824,129,1.0948738820006838,3627.2934287571534,260175.0,True,2000,0.35,1000
2825,130,1.1563684280008601,3627.2934287571534,262176.0,True,2000,0.35,1000
2826,131,1.2180184360004205,3627.2934287571534,264177.0,True,2000,0.35,1000
2827,132,1.2792928089984343,3627.2934287571534,266178.0,True,2000,0.35,1000
2828,133,1.3406022359995404,3627.2934287571534,268179.0,True,2000,0.35,1000
2829,134,1.4018106570001692,3627.2934287571534,270180.0,True,2000,0.35,1000
2830,135,1.4632935800000269,3627.2934287571534,272181.0,True,2000,0.35,1000
2831,136,1.5246549020012026,3627.2934287571534,274182.0,True,2000,0.35,1000
2832,137,1.5861810839996906,3627.2934287571534,276183.0,True,2000,0.35,1000
2833,138,1.6476627199990617,3627.2934287571534,278184.0,True,2000,0.35,1000
2834,139,1.7092540570010897,3627.2934287571534,280185.0,True,2000,0.35,1000
2835,140,1.7704550720009138,3627.2934287571534,282186.0,True,2000,0.35,1000
2836,141,1.8319408370007295,3627.2934287571534,284187.0,True,2000,0.35,1000
2837,142,1.893412483001157,3627.2934287571534,286188.0,True,2000,0.35,1000
2838,143,1.9545718879999185,3627.2934287571534,288189.0,True,2000,0.35,1000
2839,144,2.015770562000398,3627.2934287571534,290190.0,True,2000,0.35,1000
2840,145,2.077275648000068,3627.2934287571534,292191.0,True,2000,0.35,1000
2841,146,2.1385106979978445,3627.2934287571534,294192.0,True,2000,0.35,1000
2842,147,2.199901707997924,3627.2934287571534,296193.0,True,2000,0.35,1000
2843,148,2.261000595000951,3627.2934287571534,298194.0,True,2000,0.35,1000
2844,149,2.3221512679992884,3627.2934287571534,300195.0,True,2000,0.35,1000
2845,150,2.3834851770006935,3627.2934287571534,302196.0,True,2000,0.35,1000
2846,151,2.4449836409985437,3627.2934287571534,304197.0,True,2000,0.35,1000
2847,152,2.5061582919988723,3627.2934287571534,306198.0,True,2000,0.35,1000
2848,153,2.5673096969985636,3627.2934287571534,308199.0,True,2000,0.35,1000
2849,154,2.628510353999445,3627.2934287571534,310200.0,True,2000,0.35,1000
2850,155,2.6895616590009013,3627.2934287571534,312201.0,True,2000,0.35,1000
2851,156,2.7506244869982766,3627.2934287571534,314202.0,True,2000,0.35,1000
2852,157,2.8120207869978913,3627.2934287571534,316203.0,True,2000,0.35,1000
2853,158,2.8734074079984566,3627.2934287571534,318204.0,True,2000,0.35,1000
2854,159,2.9347229189988866,3627.2934287571534,320205.0,True,2000,0.35,1000
2855,160,2.995961267999519,3627.2934287571534,322206.0,True,2000,0.35,1000
2856,161,3.0574983119986427,3627.2934287571534,324207.0,True,2000,0.35,1000
2857,162,3.1187999350004247,3627.2934287571534,326208.0,True,2000,0.35,1000
2858,163,3.1800573760010593,3627.2934287571534,328209.0,True,2000,0.35,1000
2859,164,3.241337419000047,3627.2934287571534,330210.0,True,2000,0.35,1000
2860,165,3.302504138999211,3627.2934287571534,332211.0,True,2000,0.35,1000
2861,166,3.363802862000739,3627.2934287571534,334212.0,True,2000,0.35,1000
2862,167,3.4249772650000523,3627.2934287571534,336213.0,True,2000,0.35,1000
2863,168,3.486097229000734,3627.2934287571534,338214.0,True,2000,0.35,1000
2864,169,3.5473480069995276,3627.2934287571534,340215.0,True,2000,0.35,1000
2865,170,3.6088868490005552,3627.2934287571534,342216.0,True,2000,0.35,1000
2866,171,3.6702483970002504,3627.2934287571534,344217.0,True,2000,0.35,1000
2867,172,3.731576774000132,3627.2934287571534,346218.0,True,2000,0.35,1000
2868,173,3.7929540859986446,3627.2934287571534,348219.0,True,2000,0.35,1000
2869,174,3.854514966998977,3627.2934287571534,350220.0,True,2000,0.35,1000
2870,0,0.0015419840019603726,2354.796050392705,2000.0,True,2000,0.5,1000
2871,1,0.05987234300118871,2790.9528079955444,4002.0,True,2000,0.5,1000
2872,2,0.11461873700318392,2836.771624680866,6004.0,True,2000,0.5,1000
2873,3,0.16775355300342198,2871.639807239348,8006.0,True,2000,0.5,1000
2874,4,0.22095749600339332,2901.606623878839,10008.0,True,2000,0.5,1000
2875,5,0.2733755920016847,2902.455872370615,12010.0,True,2000,0.5,1000
2876,6,0.325697714000853,2959.793141708363,14012.0,True,2000,0.5,1000
2877,7,0.37833283100189874,3055.326665387349,16014.0,True,2000,0.5,1000
2878,8,0.42786030300339917,3055.326665387349,18015.0,True,2000,0.5,1000
2879,9,0.4843748230014171,3055.326665387349,20016.0,True,2000,0.5,1000
2880,10,0.5491850670005078,3055.326665387349,22017.0,True,2000,0.5,1000
2881,11,0.6126170260031358,3090.9348057714597,24019.0,True,2000,0.5,1000
2882,12,0.676723018001212,3143.5671511978253,26021.0,True,2000,0.5,1000
2883,13,0.7403685919998679,3229.9612661950723,28023.0,True,2000,0.5,1000
2884,14,0.8027525850011443,3229.9612661950723,30024.0,True,2000,0.5,1000
2885,15,0.865234524000698,3261.4232022653564,32026.0,True,2000,0.5,1000
2886,16,0.926961018001748,3261.4232022653564,34027.0,True,2000,0.5,1000
2887,17,0.9886267580004642,3261.4232022653564,36028.0,True,2000,0.5,1000
2888,18,1.049963914003456,3267.680605116875,38030.0,True,2000,0.5,1000
2889,19,1.1114584820024902,3283.3743157771987,40032.0,True,2000,0.5,1000
2890,20,1.1727419140006532,3283.3743157771987,42033.0,True,2000,0.5,1000
2891,21,1.2339757240006293,3322.4871521813984,44035.0,True,2000,0.5,1000
2892,22,1.2954241190018365,3322.4871521813984,46036.0,True,2000,0.5,1000
2893,23,1.356653623002785,3322.4871521813984,48037.0,True,2000,0.5,1000
2894,24,1.4181604520017572,3335.9799401130663,50039.0,True,2000,0.5,1000
2895,25,1.4797713010011648,3385.1869517844743,52041.0,True,2000,0.5,1000
2896,26,1.5411926650012902,3385.1869517844743,54042.0,True,2000,0.5,1000
